procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 218880 3424332 851196 4301496    0    0     6   175 2854 3277  1  1 98  0  0
 1  0 218880 3422824 851208 4307556    0    0     6   195 2954 3073  1  0 98  0  0
 0  0 218880 3416060 851240 4304936    0    0     6   363 3358 3545  1  1 98  0  0
 0  0 218880 3411072 851248 4308672    0    0     6   228 2761 3497  2  1 98  0  0
 0  0 218880 3417924 851248 4308488    0    0     6   243 3293 3679  1  1 98  0  0
 0  0 218880 3420192 851252 4310320    0    0     6    28 3290 3607  1  1 98  0  0
 1  0 218880 3431016 851256 4311516    0    0     5   248 3717 4208  2  1 97  0  0
 0  0 218880 3421844 851256 4311108    0    0     5   214 2685 3213  2  1 98  0  0
 0  0 218880 3432388 851264 4302220    0    0     5   174 3535 3980  1  1 98  0  0
 0  0 218880 3424696 851268 4314684    0    0     5   139 4166 5021  1  1 98  0  0
 1  0 218880 3425220 851272 4311936    0    0     5   254 2999 3459  2  1 98  0  0
 2  0 218880 3396952 851504 4322004    0    0     5   622 3836 5225  2  1 96  0  0
 0  0 218880 3422924 851504 4303140    0    0     5   175 1503 2278  1  0 98  0  0
 0  0 218880 3409016 851508 4317372    0    0     5   218 4093 5240  2  1 97  0  0
 0  0 218880 3404036 851524 4309088    0    0     5   190 3759 3869  2  1 97  0  0
 0  0 218880 3404540 851528 4314676    0    0     5   144 2900 3346  1  1 98  0  0
 0  0 218880 3363688 851556 4313544    0    0     8   261 3735 4811  2  1 97  0  0
 0  0 218880 3370092 851564 4325440    0    0     6    34 3664 4274  2  1 97  0  0
 0  0 218880 3346120 851568 4313996    0    0     5    43 3124 3356  1  1 98  0  0
 0  0 218880 3409548 851572 4306720    0    0     5   314 3111 3630  1  1 98  0  0
 0  0 218880 3409948 851584 4308608    0    0     6    31 3713 4074  2  1 97  0  0
 0  0 218880 3421940 851588 4303608    0    0     5   259 3203 3297  1  1 98  0  0
 0  0 218880 3420684 851588 4307084    0    0     6   144 2824 3200  1  1 98  0  0
 0  0 218880 3400880 851808 4307032    0    0     6   852 3283 4256  2  1 97  0  0
 0  0 218880 3382828 851812 4312388    0    0     6    15 3911 4287  2  1 97  0  0
 0  0 218880 3388084 851832 4306640    0    0     5   414 3244 3375  1  1 98  0  0
 1  0 218880 3390608 851832 4309400    0    0     6     1 2790 3093  1  1 98  0  0
 1  0 218880 3390204 851956 4305464    0    0   367  1534 3831 3990  2  1 97  0  0
 0  0 218880 3392724 851984 4305388    0    0     6    75 3538 3404  1  1 98  0  0
 0  0 218880 3404188 851992 4303296    0    0     5    57 3108 3532  1  1 98  0  0
 0  0 218880 3396604 852004 4308772    0    0     5   499 3174 3557  2  1 98  0  0
 0  0 218880 3712980 852012 4313484    0    0     6    98 4177 4707  2  1 97  0  0
 0  0 218880 3788976 852020 4308560    0    0     5   398 4171 4452  3  1 97  0  0
 1  0 218880 3790680 852020 4317664    0    0     6   175 4050 4428  2  1 97  0  0
 0  0 218880 3805700 852028 4305472    0    0    17   221 3554 3535  1  1 98  0  0
 2  0 218880 3792520 852348 4306508    0    0     6   658 3483 4118  1  1 98  0  0
 0  0 218880 3775396 852348 4325104    0    0     6    30 3481 3798  2  1 98  0  0
 0  0 218880 3791552 852360 4305472    0    0     6   244 3403 3361  1  1 98  0  0
 0  0 218880 3787276 852368 4311756    0    0     6    22 2682 3038  1  0 98  0  0
 0  0 218880 3786524 852380 4308624    0    0     6   193 2964 3080  1  0 98  0  0
 0  0 218880 3784768 852388 4309016    0    0     6   265 2408 2997  1  1 98  0  0
 0  0 218880 3787840 852388 4303488    0    0     6   162 3754 3472  1  1 98  0  0
 0  0 218880 3781792 852392 4314892    0    0     6   160 2988 3061  1  1 98  0  0
 1  0 218880 3787668 852400 4305360    0    0     6   148 3400 3324  1  1 98  0  0
 0  0 218880 3781308 852408 4314700    0    0     6   150 3606 4536  2  1 98  0  0
 1  0 218880 3781604 852408 4314448    0    0     6   123 3492 3741  1  1 98  0  0
 0  0 218880 3783380 852412 4310468    0    0     6   155 3128 3638  2  1 98  0  0
 0  0 218880 3775656 852700 4308676    0    0     6   641 1145 3027  1  1 98  0  0
 0  0 218880 3780572 852700 4309744    0    0     6   299 2688 3135  1  1 98  0  0
 0  0 218880 3788180 852712 4305616    0    0     6    75 3809 3938  2  1 97  0  0
 1  0 218880 3785164 852720 4305620    0    0     6    22 3066 3206  1  1 98  0  0
 0  0 218880 3763020 852748 4325068    0    0     6   239 3666 4253  2  1 97  0  0
 0  0 218880 3774524 852764 4315232    0    0     6   194 3679 3806  2  1 98  0  0
 0  0 218880 3782076 852772 4309084    0    0     6   164 3000 3207  1  1 98  0  0
 0  0 218880 3782092 852780 4311648    0    0     6   146 2595 3108  1  1 98  0  0
 0  0 218880 3787640 852784 4311560    0    0     6   151 3188 3628  2  1 98  0  0
 0  0 218880 3789156 852784 4308760    0    0     6   246 3171 3581  2  1 98  0  0
 1  0 218880 3795404 852792 4309160    0    0     6   293 4006 4169  2  1 97  0  0
 2  0 218880 3795156 852808 4308748    0    0     6    44 3039 3141  1  0 98  0  0
 0  0 218880 3788784 853100 4309156    0    0     6   818 3751 4446  2  1 97  0  0
 0  0 218880 3792364 853108 4308776    0    0     6    35 2666 3006  1  1 98  0  0
 0  0 218880 3786920 853108 4316388    0    0     6   226 3436 3916  2  1 98  0  0
 0  0 218880 3789592 853116 4319464    0    0     6   225 3933 3953  2  1 98  0  0
 1  0 218880 3803656 853128 4305496    0    0     6   275 4255 3266  1  1 98  0  0
 2  0 218880 3787812 853136 4318000    0    0     6   158 4161 4520  1  1 98  0  0
 0  0 218880 3787816 853148 4306876    0    0     6    74 3253 3116  1  1 98  0  0
 0  0 218880 3781280 853152 4316924    0    0     6   213 2808 3326  2  1 98  0  0
 0  0 218880 3792556 853152 4305444    0    0     6   131  895 2167  1  1 99  0  0
 0  0 218880 3790376 853156 4305852    0    0     6   150  771 1982  1  0 99  0  0
 0  0 218880 3790640 853168 4305488    0    0     6   203  689 1768  1  0 99  0  0
 0  0 218880 3780872 853172 4314212    0    0     6   165 1880 2413  1  0 98  0  0
 0  0 218880 3760584 853412 4325788    0    0     6   818 4413 5746  2  1 97  0  0
 1  0 218880 3770192 853416 4308672    0    0     6    14 3621 3273  1  1 98  0  0
 2  0 218880 3764716 853424 4319264    0    0     6   216 3520 3196  1  1 98  0  0
 2  0 218880 3776196 853436 4305596    0    0     6   211 3866 3472  1  1 98  0  0
 0  0 218880 3771948 853440 4305672    0    0     6   220 2716 2847  1  0 98  0  0
 0  0 218880 3737652 853448 4313680    0    0     6   203 3794 3911  2  1 98  0  0
 0  0 218880 3736572 853460 4325740    0    0     6   275 2282 3364  1  1 98  0  0
 0  0 218880 3748136 853464 4313492    0    0     6   231 3765 3431  1  0 98  0  0
 0  0 218880 3786452 853464 4305484    0    0     6    27 2907 3280  1  0 98  0  0
 0  0 218880 3785396 853468 4308288    0    0     6   377 3697 3906  1  1 98  0  0
 0  0 218880 3773832 853468 4315916    0    0     6   126 2873 2992  1  0 98  0  0
 0  0 218880 3779272 853476 4314796    0    0     6   228 3611 3937  1  1 98  0  0
 0  0 218880 3773604 853744 4305724    0    0     7   592 3751 4279  2  1 97  0  0
 0  0 218880 3766576 853756 4311412    0    0     6    34 4071 3842  1  1 98  0  0
 0  0 218880 3772176 853764 4305760    0    0     6   223 3970 3531  1  1 98  0  0
 0  0 218880 3769392 853764 4306460    0    0     7   314 2775 2810  1  1 98  0  0
 1  0 218880 3769648 853768 4305732    0    0     7    18 2741 2833  1  1 98  0  0
 0  0 218880 3771444 853780 4309400    0    0     6   358 2295 2783  1  1 98  0  0
 0  0 218880 3779356 853780 4306884    0    0     7     1 2057 2617  1  1 98  0  0
 0  0 218880 3778072 853780 4308036    0    0     6   256 4573 5315  2  1 97  0  0
 3  0 218880 3772528 853780 4309584    0    0     7    30 3489 4126  1  1 98  0  0
 0  0 218880 3765776 853792 4306120    0    0     6   224 4192 3841  2  1 97  0  0
 0  0 218880 3776776 853800 4309664    0    0     7    16 3701 3055  2  1 98  0  0
 0  0 218880 3776316 853804 4309640    0    0     6   151 1986 2581  1  1 98  0  0
 1  0 218880 3765772 854104 4309288    0    0     7   982 2696 3664  2  1 98  0  0
 0  0 218880 3764576 854116 4316600    0    0     7    65 3773 3755  1  1 98  0  0
 0  0 218880 3769568 854128 4312544    0    0     6   131 4154 4123  1  1 98  0  0
 1  0 218880 3757984 854128 4315996    0    0     6   197 4241 4316  1  1 98  0  0
 1  0 218880 3779176 854148 4321776    0    0     7   198 4195 3670  2  1 98  0  0
 0  0 218880 3812984 854148 4306124    0    0     7   147 4470 3444  2  1 97  0  0
 0  0 218880 3828488 854152 4306008    0    0     7   193 3569 3837  1  1 98  0  0
 0  0 218880 3834936 854152 4308408    0    0     7   147 4568 4071  1  1 98  0  0
 0  0 218880 3828844 854152 4307432    0    0     7   149 3622 3639  1  1 98  0  0
 0  0 218880 3821328 854152 4315296    0    0     7   252 3477 3665  2  1 98  0  0
 0  0 218880 3804752 854160 4317984    0    0     6    15 3707 3887  2  1 98  0  0
 0  0 218880 3809712 854168 4320444    0    0     6   178 4049 4433  2  1 97  0  0
 0  0 218880 3802544 854480 4306556    0    0     6   663 4098 4125  1  1 98  0  0
 0  0 218880 3792736 854480 4316196    0    0     6     1 4061 4041  1  1 98  0  0
 0  0 218880 3792928 854500 4315712    0    0     6   329 3676 3564  1  0 98  0  0
 0  0 218880 3793568 854504 4310920    0    0     6   188 3560 3742  2  1 97  0  0
 2  0 218880 3800260 854504 4309500    0    0     6    14 2705 3160  2  1 98  0  0
 1  0 218880 3805336 854504 4310020    0    0     6   291 3943 3610  2  1 98  0  0
 1  0 218880 3811640 854508 4306512    0    0     6   168 4327 3826  1  1 98  0  0
 0  0 218880 3813272 854536 4306196    0    0     6    64 4439 4026  1  1 98  0  0
 0  0 218880 3824560 854536 4306168    0    0     6   128 4221 3715  2  1 98  0  0
 0  0 218880 3805368 854544 4325184    0    0     7   177 3002 3712  2  1 97  0  0
 0  0 218880 3814876 854548 4317844    0    0     7    33 3234 3295  1  1 98  0  0
 1  0 218880 3816716 854552 4317884    0    0     6   157 4416 4904  2  1 98  0  0
 0  0 218880 3816280 854924 4306164    0    0     7   723 4093 4170  2  1 97  0  0
 0  0 218880 3817480 854924 4309468    0    0     7    14 3809 4281  1  1 98  0  0
 1  0 218880 3811940 854932 4318264    0    0     6    76 3307 3081  1  1 98  0  0
 0  0 218880 3818552 854944 4309512    0    0    12   324 3724 59186  2  1 98  0  0
 0  0 218880 3823344 854952 4306384    0    0     7   173 3959 3784  2  1 98  0  0
 0  0 218880 3823348 854956 4309552    0    0     7    14 3180 3034  1  0 98  0  0
 0  0 218880 3812828 854960 4318588    0    0     6   152 3007 3140  1  1 98  0  0
 1  0 218880 3827580 854960 4308732    0    0     7   155 3935 3450  2  1 98  0  0
 0  0 218880 3824316 854968 4308020    0    0     7   205 3719 3690  2  1 97  0  0
 0  0 218880 3817580 854980 4309392    0    0     6    42 2980 3153  1  0 98  0  0
 0  0 218880 3809016 854980 4318620    0    0     6   325 4202 3626  1  0 98  0  0
 0  0 218880 3810812 854984 4319492    0    0     7    28 4025 3990  2  1 98  0  0
 0  0 218880 3802128 855316 4317012    0    0     6   818 4233 5262  2  1 97  0  0
 0  0 218880 3817068 855316 4306460    0    0     8     1 4161 4668  1  1 98  0  0
 3  0 218880 3806736 855336 4319096    0    0     7   289 3956 4601  1  1 98  0  0
 0  0 218880 3808120 855348 4313612    0    0     8    40 4136 4050  2  1 98  0  0
 1  0 218880 3807180 855348 4316444    0    0     7   274 3569 3501  1  1 98  0  0
 0  0 218880 3757716 855352 4325988    0    0     8    13 4123 5038  3  1 97  0  0
 0  0 218880 3786616 855356 4327044    0    0     7   236 3718 3988  2  1 97  0  0
 0  0 218880 3829696 855364 4315856    0    0     8    64 4375 4094  2  1 98  0  0
 0  0 218880 3860200 855364 4306596    0    0     7   190 3487 3088  1  0 98  0  0
 0  0 218880 3868268 855376 4306524    0    0     8   260 4005 4630  1  1 98  0  0
 0  0 218880 3862528 855384 4306400    0    0     8    21 3354 3851  1  0 99  0  0
 0  0 218880 3864004 855392 4308316    0    0     7   366 4185 4255  2  1 98  0  0
 0  0 218880 3767788 855620 4363036    0    0  4074   641 3664 6260  3  1 96  0  0
 1  0 218880 3784160 855620 4337288    0    0     7   476  891 2231  1  0 99  0  0
 2  0 218880 3798296 855624 4326944    0    0     7    61 2919 2852  1  1 98  0  0
 0  0 218880 3778856 855628 4338996    0    0    12   201 4100 74138  2  1 97  0  0
 0  0 218880 3786104 855644 4334976    0    0     7   310 4040 3821  1  1 98  0  0
 0  0 218880 3788180 855660 4330596    0    0     7    70 3129 3129  1  1 98  0  0
 0  0 218880 3813672 855660 4340624    0    0     7   323 2977 3206  1  1 98  0  0
 0  0 218880 3826220 855664 4326716    0    0     7   147 1917 3067  1  1 98  0  0
 1  0 218880 3828120 855668 4326840    0    0     7    76 2824 3710  1  1 98  0  0
 0  0 218880 3811528 855676 4328428    0    0     7   290 3190 3864  2  1 98  0  0
 0  0 218880 3809548 855688 4330712    0    0     7    38 3938 4293  2  1 97  0  0
 2  0 218880 3808900 855692 4331220    0    0    17   150 2219 3227  1  1 98  0  0
 0  0 218880 3797500 856040 4327384    0    0     8   906 1965 4052  2  1 97  0  0
 0  0 218880 3791464 856056 4335892    0    0     8    39 2338 4385  1  1 98  0  0
 0  0 218880 3787432 856064 4335968    0    0     7   378 3517 3619  1  1 98  0  0
 0  0 218880 3794720 856080 4327164    0    0     8    45 4071 4820  1  1 98  0  0
 0  0 218880 3793400 856080 4330832    0    0     7   261 3225 4044  1  1 98  0  0
 0  0 218880 3795932 856092 4330488    0    0     8   222 3593 4569  3  1 96  0  0
 1  0 218880 3796268 856092 4330620    0    0     7     1 3690 4316  2  1 97  0  0
 0  0 218880 3795768 856092 4330780    0    0     7   218 3646 3822  1  1 98  0  0
 1  0 218880 3801448 856100 4330528    0    0     8    24 2908 3772  2  1 98  0  0
 1  0 218880 3791636 856104 4333728    0    0     7   170 4027 4212  2  1 98  0  0
 0  0 218880 3802132 856112 4327420    0    0     8   152 2724 3232  1  0 98  0  0
 0  0 218880 3797672 856136 4327360    0    0     8   270 2564 3748  1  1 98  0  0
 1  0 218880 3791132 856464 4327180    0    0     8   650 2242 3829  1  1 98  0  0
 0  0 218880 3788564 856464 4330852    0    0     7     1 3739 4394  1  1 98  0  0
 1  0 218880 3785288 856472 4330588    0    0     7   281 3664 4068  2  1 97  0  0
 1  0 218880 3779948 856484 4336612    0    0     7    48 4228 4565  2  1 97  0  0
 0  0 218880 3788404 856484 4328428    0    0     7   145 2776 3263  1  1 98  0  0
 0  0 218880 3772604 856492 4348368    0    0     7   125 3614 4703  2  1 97  0  0
 0  0 218880 3777660 856500 4338516    0    0     7   198 3577 4732  2  1 98  0  0
 1  0 218880 3790132 856508 4327596    0    0     7   329 3237 3792  2  1 98  0  0
 0  0 218880 3786744 856516 4330984    0    0     7    24 3591 3678  1  1 98  0  0
 0  0 218880 3781456 856520 4339608    0    0     7   135 2984 3423  1  1 98  0  0
 0  0 218880 3772420 856520 4336436    0    0     7     1 3704 4287  2  1 97  0  0
 0  0 218880 3780400 856560 4339140    0    0     7   432 3667 4316  2  1 97  0  0
 1  0 218880 3771104 856728 4331004    0    0     7   614 4006 4651  2  1 97  0  0
 0  0 218880 3767088 856728 4331412    0    0     7   210 3392 3680  2  1 97  0  0
 1  0 218880 3761040 856732 4340880    0    0     8    61 3497 3881  2  1 98  0  0
 0  0 218880 3747344 856752 4349172    0    0     8   299 2885 3892  2  1 98  0  0
 0  0 218880 3775808 856760 4340700    0    0     8   174 4099 4637  3  1 97  0  0
 0  0 218880 3769164 856760 4341296    0    0     8    14 4174 4489  2  1 97  0  0
 0  0 218880 3770068 856768 4340172    0    0     8   248 4061 4516  2  1 97  0  0
 0  0 218880 3785896 856768 4327380    0    0     8     1 3979 4185  1  1 98  0  0
 2  0 218880 3787520 856772 4330612    0    0     8   213 3903 4871  2  1 97  0  0
 0  0 218880 3794812 856776 4330940    0    0     9   154 3645 3965  2  1 98  0  0
 0  0 218880 3786088 856792 4334488    0    0    14   362 3841 33305  2  1 97  0  0
 0  0 218880 3778740 856792 4333268    0    0     9     1 4077 4877  2  1 97  0  0
 0  0 218880 3758800 857088 4333780    0    0     8   990 4162 4894  2  1 97  0  0
 0  0 218880 3759456 857088 4347980    0    0     9    33 3808 4184  2  1 98  0  0
 2  0 218880 3777660 857096 4328936    0    0     8   253 4572 4305  2  1 97  0  0
 0  0 218880 3772080 857100 4327864    0    0     9   146 4392 4974  1  1 98  0  0
 0  0 218880 3770692 857104 4330796    0    0     9   174 3077 4530  1  1 98  0  0
 0  0 218880 3747844 857108 4338532    0    0     9   150 3149 4029  2  1 97  0  0
 0  0 218880 3746480 857128 4347812    0    0     9   366 3430 4442  2  1 97  0  0
 1  0 218880 3755580 857140 4344304    0    0     9   209 3777 3931  2  1 98  0  0
 0  0 218880 3775772 857140 4342032    0    0    10  1289 4443 4820  2  1 97  0  0
 0  0 218880 3787876 857140 4330924    0    0     9  4354 4008 4337  2  1 97  0  0
 0  0 218880 3781600 857156 4332588    0    0     8   218 3998 4010  2  1 98  0  0
 0  0 218880 3785136 857164 4330840    0    0     8    10 3575 3797  1  1 98  0  0
 0  0 218880 3757364 857464 4336372    0    0     8   694 4406 5300  2  1 97  0  0
 0  0 218880 3758908 857464 4337512    0    0     9     1 3505 3801  2  1 98  0  0
 0  0 218880 3767248 857480 4334400    0    0     8   318 3382 4109  2  1 97  0  0
 1  0 218880 3759352 857484 4335504    0    0     8    88 3296 3943  2  1 97  0  0
 0  0 218880 3763456 857504 4327596    0    0     8   466 1797 3316  1  1 98  0  0
 0  0 218880 3763140 857508 4330836    0    0     8    26 3129 4137  1  1 98  0  0
 0  0 218880 3764904 857512 4327748    0    0     8   185 4282 4188  2  1 98  0  0
 0  0 218880 3760628 857512 4330840    0    0     8     1 3649 3584  1  1 98  0  0
 0  0 218880 3762492 857516 4331964    0    0     8   333 3593 4297  1  1 98  0  0
 0  0 218880 3758420 857520 4328016    0    0     8   197 3408 3860  1  1 98  0  0
 1  0 218880 3754500 857520 4335268    0    0     8    34 4184 4341  2  1 97  0  0
 0  0 218880 3753660 857524 4330696    0    0     8   198 3695 3968  2  1 98  0  0
 0  0 218880 3742112 857836 4328092    0    0     8   650 4011 4914  2  1 97  0  0
 3  0 218880 3715000 857852 4347796    0    0     8    98 2946 4532  2  1 97  0  0
 0  0 218880 3729376 857864 4338472    0    0     8   320 4259 4702  2  1 97  0  0
 0  0 218880 3729988 857872 4331304    0    0     8    86 2800 3982  2  1 98  0  0
 0  1 218880 3732892 857872 4335828    0    0     8   306 3822 4332  2  1 97  0  0
 0  0 218880 3719584 857884 4342876    0    0     8    44 3435 4528  2  1 97  0  0
 0  0 218880 3727244 857888 4340492    0    0     8   155 3944 4354  2  1 97  0  0
 1  0 218880 3742712 857888 4329560    0    0     9    15 3434 3678  1  1 98  0  0
 0  0 218880 3743104 857896 4332032    0    0     8   146 3166 3562  2  1 98  0  0
 0  0 218880 3737084 857900 4332048    0    0     9   166 3362 3656  1  1 98  0  0
 0  0 218880 3735456 857900 4340952    0    0     9   145 4251 4832  2  1 97  0  0
 0  0 218880 3738680 857904 4331264    0    0     9    15 3852 3899  2  1 97  0  0
 1  0 218880 3714268 858248 4343136    0    0     8   952 3134 4261  2  1 97  0  0
 0  0 218880 3728024 858248 4331220    0    0     9    22 3707 3768  1  1 98  0  0
