procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 4691708 907440 5917056    0    0     0    90 1625 2786  1  1 98  0  0
 0  0      0 4696760 907448 5915624    0    0     0    87 1642 2648  1  1 98  0  0
 0  0      0 4703080 907452 5921996    0    0     0    66 2861 4002  2  1 97  0  0
 0  0      0 4681788 907456 5950944    0    0     0    52 1973 3650  2  1 97  0  0
 0  0      0 4672100 907464 5954760    0    0     0    47 5050 8873  6  2 93  0  0
 0  0      0 4710872 907480 5929696    0    0     0   175 4239 5408  3  1 96  0  0
 0  0      0 4747516 907480 5903472    0    0     0    81 3428 2973  1  1 99  0  0
 0  0      0 4742732 907496 5902656    0    0     0    89 3311 2930  1  1 98  0  0
 1  0      0 4734700 907496 5907960    0    0     0    62 1904 3254  2  1 98  0  0
 0  0      0 4694796 907496 5928896    0    0     0     5 4107 6143  4  1 95  0  0
 0  0      0 4720312 907564 5910136    0    0     0   928 2913 4736  2  1 97  1  0
 0  0      0 4679472 907568 5920624    0    0     0    57 3748 5009  2  1 97  0  0
 0  0      0 4679320 907572 5915520    0    0     0    76 2579 3255  1  0 98  0  0
 0  0      0 4659676 907584 5922956    0    0     0   247 2061 2958  1  1 98  0  0
 0  0      0 4676540 907592 5927980    0    0     0    46 2951 3840  2  1 98  0  0
 1  0      0 4635652 907604 5949376    0    0     0    83 2409 5473  4  1 95  0  0
 0  0      0 4637860 907612 5936752    0    0     0   189 2268 5302  4  1 95  0  0
 0  0      0 4690464 907620 5916520    0    0     0    82 1710 4527  3  1 96  0  0
 4  0      0 4688652 907628 5916736    0    0     0   147 1259 3388  2  0 97  0  0
 0  0      0 4690120 907640 5920592    0    0     0    65 2154 4683  3  1 96  0  0
 0  0      0 4672880 907644 5921944    0    0     0   106 1366 3577  3  1 97  0  0
 0  0      0 4703356 907644 5926276    0    0     0    74 2111 5353  4  1 95  0  0
 0  1      0 4630324 907996 5939376    0    0     0  3550 2272 5723  4  1 95  1  0
 1  0      0 4652636 908024 5934288    0    0     0   535 3328 6167  4  1 94  0  0
 0  1      0 4680072 908028 5930688    0    0     0    46 1670 4194  3  1 96  0  0
 0  0      0 4686300 908040 5919656    0    0     0    54  935 2545  1  1 98  0  0
 0  0      0 4667464 908056 5919868    0    0     0   257 1284 3426  2  1 98  0  0
 1  0      0 4666600 908064 5927960    0    0     0    23 2980 7444  5  2 93  0  0
 0  0      0 4659888 908068 5930888    0    0     0   128 3107 6451  4  1 95  0  0
 1  0      0 4687036 908068 5921684    0    0     0    66 3723 5525  3  1 96  0  0
 0  0      0 4688720 908068 5921860    0    0     0    74 3166 5069  3  1 96  0  0
 0  0      0 4668052 908068 5930804    0    0     0    75 2302 4074  2  1 97  0  0
 0  0      0 4671328 908080 5929528    0    0     0  4666 4011 8326  6  2 93  0  0
 0  0      0 4698840 908080 5921996    0    0     0    24 1370 3672  3  1 97  0  0
 0  0      0 4676392 908240 5931800    0    0     0   918 3299 7326  5  1 94  0  0
 0  0      0 4667680 908260 5931324    0    0     0    39 1567 4121  3  1 96  0  0
 0  0      0 4681136 908264 5923380    0    0     0    90 1311 3212  2  1 97  0  0
 0  0      0 4688144 908284 5930692    0    0     0   247 2536 4737  3  1 96  0  0
 0  0      0 4688264 908288 5930536    0    0     0    18 2464 3550  2  1 98  0  0
 0  0      0 4682352 908292 5935592    0    0     0    81 2984 4275  2  1 97  0  0
 1  0      0 4658092 908292 5935708    0    0     0   241 1960 5036  4  1 95  0  0
 1  0      0 4672224 908300 5943140    0    0     0    58 3098 7289  6  2 93  0  0
 1  0      0 4654968 908308 5942588    0    0     0     6 1859 5251  3  1 96  0  0
 0  0      0 4671480 908328 5944740    0    0     0   245 2231 5308  4  1 95  0  0
 0  0      0 4693472 908336 5939236    0    0     0   118 1522 3909  3  1 97  0  0
 2  0      0 4671920 908336 5937684    0    0     0    75 1712 4338  3  1 96  0  0
 0  0      0 4662196 908556 5942052    0    0     0   946 2040 5736  3  1 95  1  0
 0  0      0 4674132 908568 5935708    0    0     0    82 1437 3811  2  1 97  0  0
 0  0      0 4674696 908572 5939768    0    0     0     3 2048 3789  2  1 97  0  0
 0  0      0 4654116 908588 5951756    0    0     0   193 2340 4042  3  1 97  0  0
 2  0      0 4598592 908604 5976652    0    0     0    97 2537 5992  4  1 94  0  0
 0  0      0 4636168 908604 5946936    0    0     0   262 1472 3044  2  1 98  0  0
 0  0      0 4681340 908608 5916148    0    0     0   242  834 1798  1  0 99  0  0
 2  0      0 4669396 908612 5932068    0    0     4    38 1194 2382  1  1 98  0  0
 0  0      0 4680660 908616 5918800    0    0     0   227 3254 3433  1  1 98  0  0
 0  0      0 4663680 908624 5937584    0    0     0    52 2544 3701  2  1 97  0  0
 0  0      0 4687228 908640 5909360    0    0     0   157 1064 2035  1  0 99  0  0
 0  0      0 4691560 908644 5909056    0    0     0    57  747 1732  1  0 99  0  0
 0  0      0 4660780 909108 5932076    0    0     0   943 1444 3523  1  1 98  1  0
 2  0      0 4663932 909116 5923184    0    0     0   159 1980 3886  3  1 96  0  0
 1  0      0 4660860 909128 5920280    0    0     0   379 3670 5126  3  1 96  0  0
 0  0      0 4692456 909128 5906772    0    0     0    15 3464 3658  1  1 98  0  0
 0  0      0 4661936 909132 5922200    0    0     0   105 2909 4850  2  1 97  0  0
 1  0      0 4615732 909140 5964256    0    0     0   107 3877 6884  4  1 94  0  0
 0  0      0 4632748 909148 5940504    0    0     0    91 1945 4531  3  1 96  0  0
 0  0      0 4678128 909160 5937556    0    0     0   246 3360 7339  5  1 94  0  0
 0  0      0 4682580 909160 5936064    0    0     0    63 2896 4454  2  1 97  0  0
 0  0      0 4697404 909160 5929712    0    0     0    22 3301 5034  3  1 96  0  0
 0  0      0 4696444 909164 5926292    0    0     0    27 2171 5028  4  1 95  0  0
 0  0      0 4674216 909168 5925816    0    0     0    86 2784 5616  3  1 95  0  0
 0  0      0 4676360 909408 5919528    0    0     0   954 3051 7513  5  1 94  0  0
 0  0      0 4637888 909428 5933444    0    0     0   218 2751 7299  4  1 94  0  0
 0  0      0 4643120 909428 5938164    0    0     0    13 3238 6678  5  1 94  0  0
 1  0      0 4625960 909436 5936284    0    0     0   305 3878 7650  5  2 94  0  0
 1  0      0 4636224 909444 5947868    0    0     0   114 1684 3963  3  1 97  0  0
 0  0      0 4637524 909480 5943276    0    0     0   205 2631 5357  3  1 95  0  0
 0  0      0 4631028 909488 5946980    0    0     0    14 4137 6851  5  1 94  0  0
 0  0      0 4643584 909496 5946064    0    0  1067   134 3194 6176  4  1 95  0  0
 0  0      0 4645932 909500 5950216    0    0     0   134 4334 6793  4  1 95  0  0
 2  0      0 4626060 909504 5949256    0    0     0    38 3513 5151  3  1 96  0  0
 1  0      0 4649712 909504 5951844    0    0     0    54 2479 5533  4  1 95  0  0
 0  0      0 4654788 909508 5942404    0    0     0    54 1582 3945  2  1 97  0  0
 0  0      0 4608968 909772 5950456    0    0     0   886 2771 5571  2  1 96  1  0
 2  0      0 4625492 909780 5952364    0    0     0   215 2228 5675  4  1 94  0  0
 0  0      0 4617444 909784 5939348    0    0     0    56 1259 3140  2  1 98  0  0
 1  0      0 4633324 909796 5940720    0    0     0   396 3051 5592  4  1 95  0  0
 0  0      0 4649876 909796 5921612    0    0     4    43 1323 2522  1  1 98  0  0
 0  0      0 4636540 909796 5934408    0    0     0   223 1454 2948  2  1 98  0  0
 0  0      0 4661664 909796 5920784    0    0     0    68 1302 2845  1  1 98  0  0
 0  0      0 4644128 909812 5929156    0    0     0   454 3722 7111  4  2 94  0  0
 0  0      0 4665212 909824 5912236    0    0     0    67 2477 3209  1  1 98  0  0
 0  0      0 4674716 909828 5910044    0    0     0   150 1856 2319  1  1 99  0  0
 0  0      0 4673304 909836 5910548    0    0     0    60 2270 2480  1  0 99  0  0
 0  0      0 4670948 909844 5912856    0    0     0    86 2676 3067  1  1 98  0  0
 1  0      0 4649716 910056 5927504    0    0     0   890 1252 3252  1  1 98  1  0
 0  0      0 4687836 910068 5910268    0    0     0    29 1169 1976  1  0 99  0  0
 0  0      0 4683388 910076 5913528    0    0     0   258 2332 2754  1  1 98  0  0
 0  0      0 4666760 910088 5912260    0    0     0    77 2574 2570  1  1 98  0  0
 0  0      0 4681028 910088 5911780    0    0     0    12 2698 3418  1  1 98  0  0
 0  0      0 4680604 910092 5913316    0    0     0   107 1700 2411  1  0 99  0  0
 0  0      0 4687364 910096 5910028    0    0     0    31 2622 3791  1  1 98  0  0
 1  0      0 4622288 910096 5969788    0    0     0    44 3092 5620  4  1 95  0  0
 0  0      0 4646640 910096 5945504    0    0     0    39 1853 4364  3  1 96  0  0
 0  0      0 4661404 910096 5944568    0    0     0    44 4067 7431  5  2 93  0  0
 0  0      0 4679072 910100 5923508    0    0     0    50 3317 4061  2  1 98  0  0
 0  0      0 4685584 910104 5917908    0    0     0    52 2677 3083  1  1 98  0  0
 1  0      0 4679960 910472 5914252    0    0     0   901 3548 5251  2  1 96  0  0
 1  0      0 4673052 910476 5919076    0    0     0    50 1461 2861  1  1 98  0  0
 0  0      0 4638188 910476 5948456    0    0     0   106 4544 7501  5  1 94  0  0
 0  0      0 4660360 910480 5945156    0    0     0   493 1914 3211  2  1 98  0  0
 2  0      0 4632844 910484 5946760    0    0     0    17 1575 3616  3  1 96  0  0
 1  0      0 4617596 910496 5947432    0    0     0  1794 1535 4181  3  1 96  0  0
 0  0      0 4588008 910512 5968420    0    0     4  4204 2997 6024  4  1 94  0  0
 0  0      0 4640584 910512 5921284    0    0     0    61 2854 4497  3  1 96  0  0
 0  0      0 4670836 910516 5918220    0    0     0    24 1037 2126  1  0 98  0  0
 0  0      0 4660836 910520 5917644    0    0     0    11  711 1557  1  0 99  0  0
 0  0      0 4662892 910520 5920464    0    0     0   413 2987 4452  2  1 97  0  0
 1  0      0 4675768 910524 5917464    0    0     0    14 1548 2791  1  1 98  0  0
 0  0      0 4653800 910744 5928880    0    0     0  1010 1328 3531  1  1 97  1  0
 2  0      0 4646344 910764 5915508    0    0     0    66 1451 3361  1  1 98  0  0
 0  0      0 4631328 910764 5926760    0    0     1   409 3588 5657  4  1 95  0  0
 0  0      0 4636404 910776 5923296    0    0     0    44 2127 3142  2  1 98  0  0
 1  0      0 4608932 910780 5951332    0    0     0   102 2563 4566  3  1 96  0  0
 1  0      0 4633492 910780 5940292    0    0     0    84 2285 4940  4  1 95  0  0
 0  0      0 4618220 910792 5945720    0    0     0    70 1922 4817  3  1 95  0  0
 0  0      0 4636312 910808 5933232    0    0     0   356 2074 5292  4  1 95  0  0
 3  0      0 4644132 910808 5935788    0    0     0    16 1743 3338  2  1 97  0  0
 0  0      0 4654728 910820 5934544    0    0     0   117 3096 3996  2  1 97  0  0
 0  0      0 4658124 910824 5932592    0    0     0    14 3068 3988  2  1 97  0  0
 0  0      0 4666048 910824 5923888    0    0     0     6  996 2089  1  0 98  0  0
 0  0      0 4634392 911164 5952000    0    0     4  1000 2187 4693  2  1 96  0  0
 1  0      0 4619560 911164 5946304    0    0     0    15 1601 3768  2  1 97  0  0
 0  0      0 4608768 911180 5946396    0    0     0    92 1596 3195  1  1 98  0  0
 0  0      0 4606872 911188 5944636    0    0     0   386 1388 2703  1  0 98  0  0
 0  0      0 4644296 911192 5927456    0    0     0    16 2465 5290  4  1 95  0  0
 0  0      0 4660408 911196 5911684    0    0     0   266 1154 2172  1  0 99  0  0
 0  0      0 4659312 911204 5924984    0    0     0    50 2224 3730  2  1 98  0  0
 0  0      0 4663784 911228 5918320    0    0     0   174 1915 3021  1  1 98  0  0
 0  0      0 4658412 911228 5931640    0    0     0    86 3796 6108  3  1 95  0  0
 0  0      0 4670160 911228 5924212    0    0     0    50 2423 3059  1  1 98  0  0
 0  0      0 4691684 911232 5926448    0    0     0    46 1644 2973  2  1 98  0  0
 1  0      0 4695948 911240 5919068    0    0     0   161 2079 2885  1  1 98  0  0
 0  0      0 4675840 911464 5925240    0    0     0   932 1542 3236  1  1 98  0  0
 0  0      0 4665224 911468 5925420    0    0     0    32 2243 4225  2  1 97  0  0
 0  0      0 4664388 911472 5927860    0    0     0   121 2890 3696  2  1 97  0  0
 0  0      0 4672236 911488 5923884    0    0     0    87 2228 3671  2  1 97  0  0
 1  0      0 4643160 911492 5961796    0    0     0    33 2231 3864  2  1 97  0  0
 2  0      0 4626836 911508 5945044    0    0     0   119 2603 6183  5  1 94  0  0
 0  0      0 4625688 911512 5942404    0    0     0    46 1697 4273  3  1 96  0  0
 1  0      0 4593236 911524 5942984    0    0     0   300 2265 5354  4  1 95  0  0
 0  0      0 4616300 911540 5934704    0    0     0   122 1080 2615  1  1 98  0  0
 0  0      0 4637104 911544 5926568    0    0     0   107 1360 2739  2  0 98  0  0
 0  0      0 4636168 911548 5926888    0    0     0    34  886 2018  1  0 98  0  0
 0  0      0 4638264 911552 5926440    0    0     0    18 1365 2400  1  0 98  0  0
 0  0      0 4630188 911832 5929980    0    0     0   874 3786 5023  2  1 97  0  0
 0  0      0 4637632 911836 5930912    0    0     0    22 3190 3775  2  1 98  0  0
 0  0      0 4636132 911840 5928736    0    0     0   222 3142 3270  1  1 98  0  0
 1  0      0 4631552 911852 5939312    0    0     0    34 4288 5264  3  1 96  0  0
 0  0      0 4632216 911856 5929004    0    0     0    77 3330 4262  2  1 97  0  0
 0  0      0 4623428 911856 5925892    0    0     0    50 3277 3791  1  1 98  0  0
 0  0      0 4639292 911860 5920336    0    0     0    86 3008 3482  1  1 98  0  0
 0  0      0 4635824 911860 5931108    0    0     0    46 1399 2912  2  1 98  0  0
 0  0      0 4644348 911864 5929260    0    0     0    59 3172 3561  1  1 98  0  0
 1  0      0 4631928 911884 5928700    0    0     0   131 2916 3238  1  1 98  0  0
 0  0      0 4639836 911884 5928920    0    0     0    72 3207 2950  1  0 99  0  0
 0  0      0 4606836 911888 5947424    0    0     0    43 3024 5763  4  1 95  0  0
 0  0      0 4621332 912452 5935516    0    0     0   974 3216 7525  5  2 93  0  0
 0  0      0 4622300 912456 5928604    0    0     0    26 3597 5155  2  1 97  0  0
 0  0      0 4642700 912460 5927264    0    0     0   169 3978 4838  3  1 96  0  0
 0  0      0 4633504 912472 5930756    0    0     0    64 1887 3540  2  1 97  0  0
 0  0      0 4649144 912476 5929084    0    0     0   113 2928 3636  1  1 98  0  0
 0  0      0 4647120 912476 5929240    0    0     0    57 1982 3211  1  1 98  0  0
 0  0      0 4595756 912476 5971904    0    0     1   192 2064 4974  3  1 96  0  0
 0  0      0 4606568 912480 5958888    0    0     4   286 1471 3020  2  1 97  0  0
 2  0      0 4635252 912484 5934304    0    0     0    34 2422 5275  3  1 96  0  0
 0  0      0 4630328 912488 5924092    0    0     0   346 2398 3627  1  1 98  0  0
 0  0      0 4641076 912496 5917004    0    0     0    36 2392 3611  1  1 98  0  0
 0  0      0 4645980 912496 5916840    0    0     0    98 2883 4564  2  1 97  0  0
 0  0      0 4630132 912840 5918068    0    0     0   906 3435 5192  2  1 97  0  0
 0  0      0 4622660 912848 5917416    0    0     0   101 2869 4800  2  1 97  0  0
 1  0      0 4645520 912848 5917120    0    0     0   102 2482 3567  1  1 98  0  0
 2  0      0 4621692 912852 5929792    0    0     0   152 2726 3704  2  1 98  0  0
 1  0      0 4634120 912868 5929120    0    0     0    71 3008 4119  2  1 97  0  0
 2  0      0 4628328 912888 5931048    0    0     0   138 3519 4802  3  1 96  0  0
 0  0      0 4642420 912900 5926716    0    0     0    98 2761 3632  2  1 97  0  0
 0  0      0 4652036 912900 5929616    0    0     0     6 3168 4941  3  1 97  0  0
 1  0      0 4659900 912908 5929984    0    0     0    26 3168 3441  1  1 98  0  0
 1  0      0 4638028 912912 5948380    0    0     0    79 4267 7327  4  1 94  0  0
 0  0      0 4625900 912916 5963336    0    0     0    98 3217 3926  2  1 98  0  0
 0  0      0 4660592 912924 5925696    0    0     0   104 2697 2890  1  1 98  0  0
 0  0      0 4655320 913112 5926188    0    0     0   937 3652 6176  2  1 96  0  0
 0  0      0 4601140 913124 5933652    0    0    31    85 3487 5338  2  1 97  0  0
 1  0      0 4589644 913136 5948936    0    0     0   618 1527 2757  1  1 98  0  0
 0  0      0 4572584 913152 5942936    0    0     0   146 3091 6117  4  1 94  0  0
 2  0      0 4619908 913152 5919120    0    0     0   290 3326 4082  2  1 98  0  0
 1  0      0 4628524 913152 5927332    0    0     0   109 2364 3370  1  1 98  0  0
 0  0      0 4645584 913156 5916788    0    0     0    99  692 1539  1  0 99  0  0
 0  0      0 4651044 913164 5916688    0    0     0    55  685 1559  1  0 99  0  0
 0  0      0 4652928 913164 5916648    0    0     0    51  709 1661  1  0 99  0  0
 0  0      0 4664004 913164 5916656    0    0     0    52  721 1552  1  0 99  0  0
 0  0      0 4663824 913172 5916864    0    0     0   102  660 1685  1  0 99  0  0
 0  0      0 4664104 913172 5916580    0    0     0    21  658 1419  1  0 99  0  0
 0  0      0 4650272 913336 5916544    0    0     0   905  951 2625  1  0 98  0  0
 0  0      0 4658720 913340 5916608    0    0     0     6 1061 1639  1  0 99  0  0
 0  0      0 4658516 913368 5916552    0    0     0   230  732 1632  1  0 99  0  0
 1  0      0 4572436 913368 5986948    0    0     0    40 2663 5355  3  1 96  0  0
 0  0      0 4596880 913368 5963200    0    0     0    11 3782 6218  3  1 95  0  0
 0  0      0 4633520 913368 5937676    0    0     0    15 3675 3998  2  1 97  0  0
 1  0      0 4638216 913380 5935184    0    0     0    42 3442 5280  3  1 96  0  0
 1  0      0 4634284 913380 5940108    0    0     0     0 2822 3470  2  1 98  0  0
 0  0      0 4640600 913384 5935280    0    0     0   112 3696 3234  1  1 98  0  0
 2  0      0 4647744 913388 5928716    0    0     0    82 3600 3312  1  1 98  0  0
 0  0      0 4648872 913392 5928736    0    0     0    12 3371 3158  1  1 98  0  0
 2  0      0 4615364 913392 5942452    0    0     0    18 3426 3826  2  1 97  0  0
 2  0      0 4616348 913876 5942648    0    0     0   902 3261 5721  3  1 96  0  0
 0  0      0 4615064 913888 5939356    0    0     0    46 1540 2845  2  0 98  0  0
 3  0      0 4595016 913892 5943472    0    0     0    55 3421 7218  5  2 93  0  0
 3  0      0 4594672 913908 5949496    0    0     0   141 1894 4200  3  1 96  0  0
 0  0      0 4601632 913912 5948224    0    0     0    71 1502 3601  2  1 97  0  0
